Class;x min;y min;x max - x min;y max - ymin;Image name;Width;Height
6;1218;235;165;332;20200628_163911b.jpg;1619;709
2;65;67;95;205;20200628_163957b.jpg;1079;379
0;150;65;91;207;20200628_163957b.jpg;1079;379
0;232;73;94;205;20200628_163957b.jpg;1079;379
0;312;81;95;205;20200628_163957b.jpg;1079;379
4;399;91;99;204;20200628_163957b.jpg;1079;379
7;485;94;103;204;20200628_163957b.jpg;1079;379
2;69;125;83;152;20200628_164000b.jpg;939;339
0;140;117;76;157;20200628_164000b.jpg;939;339
0;211;109;75;158;20200628_164000b.jpg;939;339
0;277;103;69;154;20200628_164000b.jpg;939;339
4;350;96;68;162;20200628_164000b.jpg;939;339
7;409;89;80;161;20200628_164000b.jpg;939;339
9;122;100;51;108;20200628_164023b.jpg;819;249
8;174;97;45;106;20200628_164023b.jpg;819;249
8;223;92;47;110;20200628_164023b.jpg;819;249
9;272;89;48;109;20200628_164023b.jpg;819;249
2;320;89;56;105;20200628_164023b.jpg;819;249
d;470;92;75;79;20200628_164023b.jpg;819;249
6;638;71;53;106;20200628_164023b.jpg;819;249
9;100;47;41;95;20200628_164033b.jpg;629;259
2;143;49;44;98;20200628_164033b.jpg;629;259
8;185;56;45;93;20200628_164033b.jpg;629;259
4;227;61;45;93;20200628_164033b.jpg;629;259
0;270;70;50;89;20200628_164033b.jpg;629;259
a;379;73;35;102;20200628_164033b.jpg;629;259
3;470;93;45;91;20200628_164033b.jpg;629;259
3;521;100;46;93;20200628_164033b.jpg;629;259
2;89;64;54;117;20200628_164034b.jpg;749;329
1;149;69;41;116;20200628_164034b.jpg;749;329
0;196;77;59;117;20200628_164034b.jpg;749;329
6;251;86;54;113;20200628_164034b.jpg;749;329
3;304;90;59;119;20200628_164034b.jpg;749;329
a;419;104;40;120;20200628_164034b.jpg;749;329
7;537;121;59;122;20200628_164034b.jpg;749;329
2;593;134;60;119;20200628_164034b.jpg;749;329
4;114;73;68;155;20200628_164039b.jpg;1049;279
6;186;64;70;156;20200628_164039b.jpg;1049;279
4;263;53;70;159;20200628_164039b.jpg;1049;279
0;337;61;68;152;20200628_164039b.jpg;1049;279
9;412;56;70;147;20200628_164039b.jpg;1049;279
waw;642;56;87;127;20200628_164039b.jpg;1049;279
6;834;37;82;147;20200628_164039b.jpg;1049;279
6;189;108;105;213;20200628_164047b.jpg;1459;419
3;299;111;97;219;20200628_164047b.jpg;1459;419
2;387;104;105;226;20200628_164047b.jpg;1459;419
8;495;100;97;228;20200628_164047b.jpg;1459;419
1;603;98;80;232;20200628_164047b.jpg;1459;419
d;861;132;129;159;20200628_164047b.jpg;1459;419
6;1149;95;112;235;20200628_164047b.jpg;1459;419
3;108;139;72;133;20200628_164335b.jpg;979;319
5;185;129;55;127;20200628_164335b.jpg;979;319
7;244;122;56;116;20200628_164335b.jpg;979;319
3;305;105;61;134;20200628_164335b.jpg;979;319
d;566;100;87;90;20200628_164335b.jpg;979;319
1;710;70;90;124;20200628_164335b.jpg;979;319
3;73;113;73;127;20200628_164337b.jpg;869;279
5;142;101;70;131;20200628_164337b.jpg;869;279
7;197;93;60;137;20200628_164337b.jpg;869;279
3;263;87;68;126;20200628_164337b.jpg;869;279
d;524;86;83;91;20200628_164337b.jpg;869;279
1;668;54;51;126;20200628_164337b.jpg;869;279
b;56;55;44;32;20200628_165156b.jpg;249;179
1;157;48;23;48;20200628_165156b.jpg;249;179
5;62;105;22;46;20200628_165156b.jpg;249;179
2;86;104;23;47;20200628_165156b.jpg;249;179
5;109;104;23;47;20200628_165156b.jpg;249;179
4;134;106;22;47;20200628_165156b.jpg;249;179
7;156;104;23;50;20200628_165156b.jpg;249;179
b;89;76;56;39;20200628_165157b.jpg;349;249
1;213;55;31;63;20200628_165157b.jpg;349;249
5;96;137;32;57;20200628_165157b.jpg;349;249
2;129;134;30;59;20200628_165157b.jpg;349;249
5;159;132;28;59;20200628_165157b.jpg;349;249
4;190;131;28;59;20200628_165157b.jpg;349;249
7;216;128;31;63;20200628_165157b.jpg;349;249
b;122;116;71;54;20200628_165158b.jpg;449;329
1;295;76;48;92;20200628_165158b.jpg;449;329
5;138;204;54;83;20200628_165158b.jpg;449;329
2;189;202;48;82;20200628_165158b.jpg;449;329
5;227;196;48;85;20200628_165158b.jpg;449;329
4;277;195;43;83;20200628_165158b.jpg;449;329
7;310;189;46;89;20200628_165158b.jpg;449;329
5;152;24;23;32;20200628_165445b.jpg;259;59
9;175;24;19;30;20200628_165445b.jpg;259;59
5;194;21;19;31;20200628_165445b.jpg;259;59
1;38;35;18;24;20200628_165445b.jpg;259;59
1;34;30;17;33;20200628_165446b.jpg;219;79
5;154;25;22;31;20200628_165446b.jpg;219;79
9;176;25;20;31;20200628_165446b.jpg;219;79
5;196;23;20;32;20200628_165446b.jpg;219;79
1;60;24;26;55;20200628_165458b.jpg;389;99
5;254;12;34;54;20200628_165458b.jpg;389;99
9;287;10;32;53;20200628_165458b.jpg;389;99
5;320;7;33;57;20200628_165458b.jpg;389;99
1;40;21;35;105;20201106_222627.jpg;681;206
7;89;23;44;104;20201106_222627.jpg;681;206
5;141;25;46;107;20201106_222627.jpg;681;206
8;197;30;46;104;20201106_222627.jpg;681;206
3;247;34;49;104;20201106_222627.jpg;681;206
b;369;58;92;72;20201106_222627.jpg;681;206
2;540;51;47;106;20201106_222627.jpg;681;206
6;597;54;49;107;20201106_222627.jpg;681;206
1;12;17;19;65;20201106_222644.jpg;389;112
7;42;17;28;65;20201106_222644.jpg;389;112
5;77;17;30;67;20201106_222644.jpg;389;112
8;112;21;29;64;20201106_222644.jpg;389;112
3;146;23;32;63;20201106_222644.jpg;389;112
b;209;38;58;40;20201106_222644.jpg;389;112
2;306;28;31;65;20201106_222644.jpg;389;112
6;341;29;32;66;20201106_222644.jpg;389;112
9;21;31;22;50;20201106_222703.jpg;339;93
7;50;29;22;52;20201106_222703.jpg;339;93
6;77;28;22;49;20201106_222703.jpg;339;93
8;106;26;20;49;20201106_222703.jpg;339;93
2;134;24;21;50;20201106_222703.jpg;339;93
waw;197;25;46;33;20201106_222703.jpg;339;93
2;277;10;21;50;20201106_222703.jpg;339;93
6;305;8;20;49;20201106_222703.jpg;339;93
9;61;41;67;106;20201106_222708.jpg;1075;156
7;147;39;71;106;20201106_222708.jpg;1075;156
6;236;37;71;113;20201106_222708.jpg;1075;156
8;321;38;70;110;20201106_222708.jpg;1075;156
2;402;38;75;108;20201106_222708.jpg;1075;156
b;605;47;147;81;20201106_222708.jpg;1075;156
2;852;32;80;112;20201106_222708.jpg;1075;156
6;938;33;86;112;20201106_222708.jpg;1075;156
9;47;42;47;106;20201106_222724.jpg;726;161
7;103;40;49;106;20201106_222724.jpg;726;161
6;163;37;49;104;20201106_222724.jpg;726;161
8;220;32;45;106;20201106_222724.jpg;726;161
2;274;31;57;105;20201106_222724.jpg;726;161
b;404;39;95;65;20201106_222724.jpg;726;161
2;565;10;51;104;20201106_222724.jpg;726;161
6;622;9;45;100;20201106_222724.jpg;726;161
4;172;58;66;114;20201106_223032.jpg;309;356
8;45;181;61;116;20201106_223032.jpg;309;356
4;82;22;26;53;20201106_223036.jpg;134;154
8;27;81;28;53;20201106_223036.jpg;134;154
1;35;16;26;84;20201106_223052.jpg;494;100
1;81;15;25;85;20201106_223052.jpg;494;100
5;124;12;42;86;20201106_223052.jpg;494;100
3;174;10;38;86;20201106_223052.jpg;494;100
a;287;5;24;84;20201106_223052.jpg;494;100
8;387;3;36;82;20201106_223052.jpg;494;100
3;435;1;37;80;20201106_223052.jpg;494;100
9;36;11;46;100;20201106_223101.jpg;691;141
0;88;9;51;94;20201106_223101.jpg;691;141
9;149;3;47;98;20201106_223101.jpg;691;141
1;204;0;33;96;20201106_223101.jpg;691;141
1;250;0;33;92;20201106_223101.jpg;691;141
a;467;0;34;78;20201106_223101.jpg;691;141
7;606;0;40;70;20201106_223101.jpg;691;141
9;31;24;34;73;20201106_223111.jpg;474;116
0;72;26;35;72;20201106_223111.jpg;474;116
9;117;26;37;73;20201106_223111.jpg;474;116
1;162;26;23;74;20201106_223111.jpg;474;116
1;195;27;22;73;20201106_223111.jpg;474;116
a;316;26;22;76;20201106_223111.jpg;474;116
7;421;29;38;74;20201106_223111.jpg;474;116
1;50;36;29;95;20201106_223118.jpg;565;141
1;101;36;29;95;20201106_223118.jpg;565;141
5;149;32;45;96;20201106_223118.jpg;565;141
3;205;31;40;93;20201106_223118.jpg;565;141
a;330;30;25;89;20201106_223118.jpg;565;141
8;440;22;42;92;20201106_223118.jpg;565;141
3;492;20;43;92;20201106_223118.jpg;565;141
3;25;28;39;90;20201106_223139.jpg;592;141
6;75;28;41;91;20201106_223139.jpg;592;141
1;131;25;24;91;20201106_223139.jpg;592;141
3;169;28;41;88;20201106_223139.jpg;592;141
3;219;26;38;91;20201106_223139.jpg;592;141
a;360;28;28;87;20201106_223139.jpg;592;141
5;489;26;43;92;20201106_223139.jpg;592;141
5;536;26;42;92;20201106_223139.jpg;592;141
3;17;20;51;108;20201106_223150.jpg;652;154
6;78;27;53;105;20201106_223150.jpg;652;154
1;148;27;32;111;20201106_223150.jpg;652;154
3;196;33;52;108;20201106_223150.jpg;652;154
3;254;37;52;106;20201106_223150.jpg;652;154
a;394;44;40;98;20201106_223150.jpg;652;154
5;529;46;55;105;20201106_223150.jpg;652;154
5;584;44;55;108;20201106_223150.jpg;652;154
2;67;40;24;34;20201106_223204.jpg;208;195
6;103;38;21;36;20201106_223204.jpg;208;195
0;17;119;22;35;20201106_223204.jpg;208;195
0;49;118;23;36;20201106_223204.jpg;208;195
9;82;115;22;37;20201106_223204.jpg;208;195
1;112;115;19;36;20201106_223204.jpg;208;195
0;137;117;20;34;20201106_223204.jpg;208;195
0;159;115;21;36;20201106_223204.jpg;208;195
4;108;76;35;61;20201106_223219.jpg;309;302
9;149;75;34;60;20201106_223219.jpg;309;302
0;30;176;33;59;20201106_223219.jpg;309;302
0;71;174;33;59;20201106_223219.jpg;309;302
0;115;172;32;59;20201106_223219.jpg;309;302
5;156;167;32;63;20201106_223219.jpg;309;302
8;197;166;35;62;20201106_223219.jpg;309;302
0;239;163;32;64;20201106_223219.jpg;309;302
2;25;37;73;99;20201106_223231.jpg;740;154
3;103;37;70;99;20201106_223231.jpg;740;154
9;181;38;65;100;20201106_223231.jpg;740;154
2;256;36;68;101;20201106_223231.jpg;740;154
5;332;36;67;101;20201106_223231.jpg;740;154
a;478;29;32;105;20201106_223231.jpg;740;154
5;593;29;65;99;20201106_223231.jpg;740;154
7;663;25;64;100;20201106_223231.jpg;740;154
2;67;119;385;496;20201106_223242.jpg;2842;939
3;456;180;365;462;20201106_223242.jpg;2842;939
9;818;243;328;426;20201106_223242.jpg;2842;939
2;1116;304;335;412;20201106_223242.jpg;2842;939
5;1434;334;332;402;20201106_223242.jpg;2842;939
a;1907;387;265;389;20201106_223242.jpg;2842;939
5;2292;458;322;332;20201106_223242.jpg;2842;939
7;2514;495;308;322;20201106_223242.jpg;2842;939
3;43;54;37;80;20201106_223254.jpg;538;161
5;82;50;38;82;20201106_223254.jpg;538;161
6;125;47;37;82;20201106_223254.jpg;538;161
9;167;41;36;82;20201106_223254.jpg;538;161
1;209;40;25;81;20201106_223254.jpg;538;161
a;322;28;22;81;20201106_223254.jpg;538;161
1;426;18;25;80;20201106_223254.jpg;538;161
4;462;12;37;81;20201106_223254.jpg;538;161
3;42;43;51;109;20201106_223306.jpg;666;161
5;94;39;49;108;20201106_223306.jpg;666;161
6;150;37;47;106;20201106_223306.jpg;666;161
9;199;31;51;108;20201106_223306.jpg;666;161
1;256;27;33;108;20201106_223306.jpg;666;161
a;402;16;25;106;20201106_223306.jpg;666;161
1;536;5;34;108;20201106_223306.jpg;666;161
4;587;0;49;108;20201106_223306.jpg;666;161
6;47;32;51;86;20201106_223315.jpg;666;188
5;107;34;52;86;20201106_223315.jpg;666;188
3;167;39;54;88;20201106_223315.jpg;666;188
1;240;43;36;86;20201106_223315.jpg;666;188
2;292;46;52;90;20201106_223315.jpg;666;188
a;410;53;20;85;20201106_223315.jpg;666;188
2;506;57;56;93;20201106_223315.jpg;666;188
6;571;61;54;90;20201106_223315.jpg;666;188
6;30;26;52;97;20201106_223328.jpg;646;168
5;94;30;53;97;20201106_223328.jpg;646;168
3;155;32;55;98;20201106_223328.jpg;646;168
1;231;36;36;97;20201106_223328.jpg;646;168
2;282;40;56;95;20201106_223328.jpg;646;168
a;401;44;19;91;20201106_223328.jpg;646;168
2;495;48;53;97;20201106_223328.jpg;646;168
6;561;53;52;94;20201106_223328.jpg;646;168
1;28;18;22;80;20201106_223349.jpg;545;127
6;64;19;36;78;20201106_223349.jpg;545;127
9;107;21;37;79;20201106_223349.jpg;545;127
1;155;23;20;77;20201106_223349.jpg;545;127
2;188;22;40;80;20201106_223349.jpg;545;127
a;332;22;22;84;20201106_223349.jpg;545;127
5;449;26;36;80;20201106_223349.jpg;545;127
1;496;29;19;78;20201106_223349.jpg;545;127
1;69;253;220;263;20201106_223359.jpg;2786;555
6;207;250;292;263;20201106_223359.jpg;2786;555
9;381;250;289;263;20201106_223359.jpg;2786;555
1;582;236;210;266;20201106_223359.jpg;2786;555
2;752;220;299;292;20201106_223359.jpg;2786;555
a;1478;138;191;335;20201106_223359.jpg;2786;555
5;2145;62;286;345;20201106_223359.jpg;2786;555
1;2457;46;168;342;20201106_223359.jpg;2786;555
8;83;43;23;35;20201106_223935.jpg;215;201
0;35;106;21;35;20201106_223935.jpg;215;201
1;60;102;19;34;20201106_223935.jpg;215;201
6;81;98;20;35;20201106_223935.jpg;215;201
0;105;94;20;35;20201106_223935.jpg;215;201
9;127;91;21;33;20201106_223935.jpg;215;201
8;150;87;22;35;20201106_223935.jpg;215;201
8;126;54;37;59;20201106_223937.jpg;309;282
0;46;161;36;56;20201106_223937.jpg;309;282
1;87;152;32;60;20201106_223937.jpg;309;282
6;122;146;36;59;20201106_223937.jpg;309;282
0;161;141;34;57;20201106_223937.jpg;309;282
9;199;135;34;58;20201106_223937.jpg;309;282
8;238;129;34;57;20201106_223937.jpg;309;282
2;105;68;34;54;20201106_223958.jpg;296;282
6;141;62;33;53;20201106_223958.jpg;296;282
0;46;163;32;50;20201106_223958.jpg;296;282
7;79;157;29;52;20201106_223958.jpg;296;282
5;118;151;30;55;20201106_223958.jpg;296;282
9;153;147;34;55;20201106_223958.jpg;296;282
3;190;142;33;53;20201106_223958.jpg;296;282
4;230;137;32;55;20201106_223958.jpg;296;282
8;55;66;22;34;20201106_224026.jpg;168;201
3;79;67;22;32;20201106_224026.jpg;168;201
0;14;121;19;31;20201106_224026.jpg;168;201
0;37;118;19;34;20201106_224026.jpg;168;201
1;61;118;15;33;20201106_224026.jpg;168;201
3;80;118;20;33;20201106_224026.jpg;168;201
6;102;115;20;34;20201106_224026.jpg;168;201
5;126;114;20;35;20201106_224026.jpg;168;201
8;169;107;60;87;20201106_224031.jpg;457;403
3;231;99;61;88;20201106_224031.jpg;457;403
0;50;247;58;87;20201106_224031.jpg;457;403
0;117;241;53;88;20201106_224031.jpg;457;403
1;181;233;48;89;20201106_224031.jpg;457;403
3;237;228;59;89;20201106_224031.jpg;457;403
6;300;225;57;83;20201106_224031.jpg;457;403
5;366;217;55;86;20201106_224031.jpg;457;403
3;53;24;34;81;20201106_224048.jpg;491;127
3;89;28;37;79;20201106_224048.jpg;491;127
2;127;30;36;80;20201106_224048.jpg;491;127
4;166;33;38;79;20201106_224048.jpg;491;127
a;258;38;22;74;20201106_224048.jpg;491;127
8;386;42;34;81;20201106_224048.jpg;491;127
3;424;47;34;80;20201106_224048.jpg;491;127
3;31;42;23;51;20201106_224055.jpg;397;121
8;65;42;23;52;20201106_224055.jpg;397;121
3;97;44;22;51;20201106_224055.jpg;397;121
1;135;43;14;53;20201106_224055.jpg;397;121
a;220;42;14;59;20201106_224055.jpg;397;121
8;301;49;24;51;20201106_224055.jpg;397;121
3;335;50;23;50;20201106_224055.jpg;397;121
3;40;16;30;69;20201106_224059.jpg;525;141
8;87;18;28;69;20201106_224059.jpg;525;141
3;130;19;32;68;20201106_224059.jpg;525;141
1;182;19;17;70;20201106_224059.jpg;525;141
a;300;18;15;82;20201106_224059.jpg;525;141
8;414;26;27;71;20201106_224059.jpg;525;141
3;455;27;32;73;20201106_224059.jpg;525;141
4;37;14;24;55;20201106_224105.jpg;370;87
5;68;14;24;55;20201106_224105.jpg;370;87
6;99;15;23;55;20201106_224105.jpg;370;87
7;129;15;24;54;20201106_224105.jpg;370;87
a;210;17;16;55;20201106_224105.jpg;370;87
8;280;17;25;55;20201106_224105.jpg;370;87
3;311;18;26;57;20201106_224105.jpg;370;87
4;57;29;29;59;20201106_224117.jpg;444;121
2;90;31;28;57;20201106_224117.jpg;444;121
0;124;30;27;61;20201106_224117.jpg;444;121
0;157;31;26;59;20201106_224117.jpg;444;121
a;253;33;14;59;20201106_224117.jpg;444;121
8;346;37;25;59;20201106_224117.jpg;444;121
3;378;38;26;59;20201106_224117.jpg;444;121
1;40;26;13;52;20201106_224124.jpg;390;121
5;63;24;25;55;20201106_224124.jpg;390;121
4;91;27;24;51;20201106_224124.jpg;390;121
3;121;28;24;52;20201106_224124.jpg;390;121
7;149;29;25;51;20201106_224124.jpg;390;121
d;238;38;34;38;20201106_224124.jpg;390;121
8;339;33;29;52;20201106_224124.jpg;390;121
1;38;28;19;69;20201106_224132.jpg;444;127
4;71;28;30;71;20201106_224132.jpg;444;127
2;109;31;32;69;20201106_224132.jpg;444;127
3;149;32;29;69;20201106_224132.jpg;444;127
a;252;39;15;67;20201106_224132.jpg;444;127
8;340;39;31;71;20201106_224132.jpg;444;127
3;380;42;30;70;20201106_224132.jpg;444;127
2;28;15;26;46;20201106_224138.jpg;329;80
5;56;14;26;46;20201106_224138.jpg;329;80
9;86;14;25;47;20201106_224138.jpg;329;80
7;115;13;26;48;20201106_224138.jpg;329;80
3;145;14;27;46;20201106_224138.jpg;329;80
a;201;15;10;42;20201106_224138.jpg;329;80
2;240;13;27;47;20201106_224138.jpg;329;80
0;270;13;26;47;20201106_224138.jpg;329;80
3;23;28;23;52;20201106_224147.jpg;390;107
2;52;28;25;52;20201106_224147.jpg;390;107
2;82;29;23;52;20201106_224147.jpg;390;107
7;112;29;24;50;20201106_224147.jpg;390;107
9;140;31;24;52;20201106_224147.jpg;390;107
d;224;39;28;38;20201106_224147.jpg;390;107
8;323;34;25;52;20201106_224147.jpg;390;107
7;38;18;39;86;20201106_224153.jpg;585;121
5;86;19;43;84;20201106_224153.jpg;585;121
7;135;17;38;81;20201106_224153.jpg;585;121
0;183;15;40;83;20201106_224153.jpg;585;121
2;229;12;42;84;20201106_224153.jpg;585;121
d;378;16;43;53;20201106_224153.jpg;585;121
1;524;0;25;75;20201106_224153.jpg;585;121
3;9;46;45;69;20201106_224203.jpg;444;141
4;55;42;44;70;20201106_224203.jpg;444;141
3;101;42;42;67;20201106_224203.jpg;444;141
0;144;40;45;68;20201106_224203.jpg;444;141
3;191;39;41;65;20201106_224203.jpg;444;141
a;273;31;20;68;20201106_224203.jpg;444;141
4;337;23;44;70;20201106_224203.jpg;444;141
4;381;21;41;67;20201106_224203.jpg;444;141
7;44;33;24;51;20201106_224220.jpg;376;107
5;73;32;24;52;20201106_224220.jpg;376;107
7;99;34;24;51;20201106_224220.jpg;376;107
0;128;34;23;51;20201106_224220.jpg;376;107
2;155;35;24;51;20201106_224220.jpg;376;107
d;236;41;29;38;20201106_224220.jpg;376;107
1;324;37;14;53;20201106_224220.jpg;376;107
3;52;21;36;72;20201106_224228.jpg;551;127
2;93;22;36;72;20201106_224228.jpg;551;127
2;134;24;38;73;20201106_224228.jpg;551;127
7;176;24;34;72;20201106_224228.jpg;551;127
9;217;26;38;71;20201106_224228.jpg;551;127
d;335;34;47;57;20201106_224228.jpg;551;127
8;481;25;36;72;20201106_224228.jpg;551;127
2;46;27;46;73;20201106_224235.jpg;511;121
5;93;28;46;75;20201106_224235.jpg;511;121
9;142;28;43;75;20201106_224235.jpg;511;121
7;190;29;40;74;20201106_224235.jpg;511;121
3;237;31;47;75;20201106_224235.jpg;511;121
a;328;33;22;71;20201106_224235.jpg;511;121
2;393;31;46;75;20201106_224235.jpg;511;121
0;440;32;46;74;20201106_224235.jpg;511;121
1;61;29;16;60;20201106_224241.jpg;417;121
4;89;32;26;58;20201106_224241.jpg;417;121
2;122;33;27;60;20201106_224241.jpg;417;121
3;154;35;27;60;20201106_224241.jpg;417;121
a;242;40;14;60;20201106_224241.jpg;417;121
8;319;42;27;59;20201106_224241.jpg;417;121
3;352;42;27;60;20201106_224241.jpg;417;121
1;51;33;25;63;20201106_224247.jpg;464;114
6;83;34;33;65;20201106_224247.jpg;464;114
2;120;36;32;65;20201106_224247.jpg;464;114
5;158;37;32;66;20201106_224247.jpg;464;114
a;274;41;18;67;20201106_224247.jpg;464;114
8;367;48;33;63;20201106_224247.jpg;464;114
3;404;49;32;64;20201106_224247.jpg;464;114
1;34;20;18;61;20201106_224253.jpg;457;87
5;61;19;33;63;20201106_224253.jpg;457;87
4;95;21;32;61;20201106_224253.jpg;457;87
3;131;22;31;61;20201106_224253.jpg;457;87
7;166;22;31;62;20201106_224253.jpg;457;87
d;275;33;38;47;20201106_224253.jpg;457;87
8;399;24;31;63;20201106_224253.jpg;457;87
8;56;28;24;47;20201106_224259.jpg;356;94
8;82;28;24;48;20201106_224259.jpg;356;94
8;109;28;24;49;20201106_224259.jpg;356;94
8;135;30;23;49;20201106_224259.jpg;356;94
8;213;29;12;50;20201106_224259.jpg;356;94
8;285;31;24;50;20201106_224259.jpg;356;94
8;312;32;24;49;20201106_224259.jpg;356;94
4;40;27;32;68;20201106_224307.jpg;457;114
5;80;25;33;70;20201106_224307.jpg;457;114
6;120;27;32;68;20201106_224307.jpg;457;114
7;160;27;32;69;20201106_224307.jpg;457;114
a;265;27;19;68;20201106_224307.jpg;457;114
8;359;27;32;69;20201106_224307.jpg;457;114
3;399;27;32;69;20201106_224307.jpg;457;114
1;12;45;28;100;20201106_224310.jpg;525;154
6;62;41;45;98;20201106_224310.jpg;525;154
2;118;36;44;100;20201106_224310.jpg;525;154
5;170;32;46;98;20201106_224310.jpg;525;154
a;303;24;22;97;20201106_224310.jpg;525;154
8;415;15;40;94;20201106_224310.jpg;525;154
3;466;11;40;95;20201106_224310.jpg;525;154
3;24;34;28;55;20201106_224317.jpg;417;100
8;60;35;26;55;20201106_224317.jpg;417;100
3;95;35;28;54;20201106_224317.jpg;417;100
1;136;35;18;54;20201106_224317.jpg;417;100
a;231;30;15;62;20201106_224317.jpg;417;100
8;321;32;26;55;20201106_224317.jpg;417;100
3;356;32;27;56;20201106_224317.jpg;417;100
3;39;23;27;58;20201106_224322.jpg;376;94
3;69;22;26;59;20201106_224322.jpg;376;94
2;95;23;30;59;20201106_224322.jpg;376;94
4;125;23;27;59;20201106_224322.jpg;376;94
a;195;27;16;53;20201106_224322.jpg;376;94
8;291;25;26;60;20201106_224322.jpg;376;94
3;319;25;26;59;20201106_224322.jpg;376;94
1;33;28;17;57;20201106_224337.jpg;370;94
1;63;28;18;56;20201106_224337.jpg;370;94
6;92;27;27;55;20201106_224337.jpg;370;94
4;125;25;26;55;20201106_224337.jpg;370;94
a;209;23;16;54;20201106_224337.jpg;370;94
8;284;17;25;56;20201106_224337.jpg;370;94
3;316;16;25;55;20201106_224337.jpg;370;94
7;48;30;29;59;20201106_224347.jpg;457;100
6;84;30;29;57;20201106_224347.jpg;457;100
2;116;26;30;60;20201106_224347.jpg;457;100
8;151;25;26;57;20201106_224347.jpg;457;100
0;183;23;30;58;20201106_224347.jpg;457;100
b;257;30;57;42;20201106_224347.jpg;457;100
2;345;11;31;58;20201106_224347.jpg;457;100
6;380;9;28;57;20201106_224347.jpg;457;100
7;38;27;21;48;20201106_224401.jpg;350;94
6;66;28;24;47;20201106_224401.jpg;350;94
2;91;27;23;47;20201106_224401.jpg;350;94
8;118;28;23;45;20201106_224401.jpg;350;94
0;144;25;22;48;20201106_224401.jpg;350;94
b;203;37;46;31;20201106_224401.jpg;350;94
2;276;22;23;48;20201106_224401.jpg;350;94
6;303;22;23;47;20201106_224401.jpg;350;94
1;50;19;21;74;20201106_224411.jpg;498;114
1;90;20;21;73;20201106_224411.jpg;498;114
6;127;20;34;73;20201106_224411.jpg;498;114
4;167;19;35;75;20201106_224411.jpg;498;114
a;277;21;19;73;20201106_224411.jpg;498;114
8;372;20;33;73;20201106_224411.jpg;498;114
3;413;21;33;72;20201106_224411.jpg;498;114
1;29;18;18;62;20201106_224414.jpg;397;87
1;62;19;21;61;20201106_224414.jpg;397;87
6;96;18;28;61;20201106_224414.jpg;397;87
5;129;18;30;62;20201106_224414.jpg;397;87
